company,requested_region,normalized_region,region_source,office_label,office_url,review_url,status,failure_reason,discovery_mode,resolved_at
ASUS,"Sant Cugat del Vallès, CT",sant cugat del vall s ct,office-location,"Sant Cugat del Vallès, CT","https://www.glassdoor.com/Location/All-HP-Inc-Sant-Cugat-del-Vallès-Office-Locations-EI_IE1093161.4,10_IL.11,32_IC4843928.htm","https://www.glassdoor.com/Reviews/ASUS-Sant-Cugat-del-Vall%C3%A8s-Reviews-EI_IE40093.0,4_IL.5,26_IC4843928.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:45:31.177208+00:00
ASUS,"Tuas, W",tuas w,office-location,"Tuas, W","https://www.glassdoor.com/Location/All-HP-Inc-Tuas-Office-Locations-EI_IE1093161.4,10_IL.11,15_IC3235538.htm","https://www.glassdoor.com/Reviews/ASUS-Tuas-Reviews-EI_IE40093.0,4_IL.5,9_IC3235538.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:45:37.941392+00:00
ASUS,"Whitefield, KA",whitefield ka,office-location,"Whitefield, KA","https://www.glassdoor.com/Location/All-HP-Inc-Whitefield-Office-Locations-EI_IE1093161.4,10_IL.11,21_IC2941717.htm","https://www.glassdoor.com/Reviews/ASUS-Whitefield-Reviews-EI_IE40093.0,4_IL.5,15_IC2941717.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:45:44.974921+00:00
ASUS,"Lake Forest, CA",lake forest ca,office-location,"Lake Forest, CA","https://www.glassdoor.com/Location/All-Wistron-Lake-Forest-Office-Locations-EI_IE15218.4,11_IL.12,23_IC1146811.htm","https://www.glassdoor.com/Reviews/ASUS-Lake-Forest-Reviews-EI_IE40093.0,4_IL.5,16_IC1146811.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:45:52.401010+00:00
ASUS,"Rolling Meadows, IL",rolling meadows il,office-location,"Rolling Meadows, IL","https://www.glassdoor.com/Location/All-Wistron-Rolling-Meadows-Office-Locations-EI_IE15218.4,11_IL.12,27_IC1128962.htm","https://www.glassdoor.com/Reviews/ASUS-Rolling-Meadows-Reviews-EI_IE40093.0,4_IL.5,20_IC1128962.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:45:59.089318+00:00
ASUS,"Wuhan, 12",wuhan 12,office-location,"Wuhan, 12","https://www.glassdoor.com/Location/All-Wistron-Wuhan-Office-Locations-EI_IE15218.4,11_IL.12,17_IC2478891.htm","https://www.glassdoor.com/Reviews/ASUS-Wuhan-Reviews-EI_IE40093.0,4_IL.5,10_IC2478891.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:46:05.404485+00:00
ASUS,"Hoofddorp, NH",hoofddorp nh,office-location,"Hoofddorp, NH","https://www.glassdoor.com/Location/All-Delta-Electronics-Hoofddorp-Office-Locations-EI_IE41146.4,21_IL.22,31_IC3063772.htm","https://www.glassdoor.com/Reviews/ASUS-Hoofddorp-Reviews-EI_IE40093.0,4_IL.5,14_IC3063772.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:46:11.730922+00:00
ASUS,"Notting Hill, VIC",notting hill vic,office-location,"Notting Hill, VIC","https://www.glassdoor.com/Location/All-Delta-Electronics-Notting-Hill-Office-Locations-EI_IE41146.4,21_IL.22,34_IC2257042.htm","https://www.glassdoor.com/Reviews/ASUS-Notting-Hill-Reviews-EI_IE40093.0,4_IL.5,17_IC2257042.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:46:18.077706+00:00
ASUS,"Jeffersonville, IN",jeffersonville in,office-location,"Jeffersonville, IN","https://www.glassdoor.com/Location/All-Pegatron-Jeffersonville-Office-Locations-EI_IE337948.4,12_IL.13,27_IC1145141.htm","https://www.glassdoor.com/Reviews/ASUS-Jeffersonville-Reviews-EI_IE40093.0,4_IL.5,19_IC1145141.htm",resolved,,pool-location-id,2026-06-28T08:46:24.619744+00:00
ASUS,"Irving, TX",irving tx,office-location,"Irving, TX","https://www.glassdoor.com/Location/All-Trend-Micro-Inc-Irving-Office-Locations-EI_IE8983.4,19_IL.20,26_IC1140006.htm","https://www.glassdoor.com/Reviews/ASUS-Irving-Reviews-EI_IE40093.0,4_IL.5,11_IC1140006.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:46:31.634359+00:00
ASUS,"Jersey City, NJ",jersey city nj,office-location,"Jersey City, NJ","https://www.glassdoor.com/Location/All-Trend-Micro-Inc-Jersey-City-Office-Locations-EI_IE8983.4,19_IL.20,31_IC1126819.htm","https://www.glassdoor.com/Reviews/ASUS-Jersey-City-Reviews-EI_IE40093.0,4_IL.5,16_IC1126819.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:46:37.908924+00:00
ASUS,"Kanata, ON",kanata on,office-location,"Kanata, ON","https://www.glassdoor.com/Location/All-Trend-Micro-Inc-Kanata-Office-Locations-EI_IE8983.4,19_IL.20,26_IC2282818.htm","https://www.glassdoor.com/Reviews/ASUS-Kanata-Reviews-EI_IE40093.0,4_IL.5,11_IC2282818.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:46:44.293852+00:00
ASUS,"Cork, M",cork m,office-location,"Cork, M","https://www.glassdoor.com/Location/All-Trend-Micro-Inc-Cork-Office-Locations-EI_IE8983.4,19_IL.20,24_IC4325638.htm","https://www.glassdoor.com/Reviews/ASUS-Cork-Reviews-EI_IE40093.0,4_IL.5,9_IC4325638.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:46:50.414269+00:00
ASUS,"London, ENG",london eng,office-location,"London, ENG","https://www.glassdoor.com/Location/All-Trend-Micro-Inc-London-Office-Locations-EI_IE8983.4,19_IL.20,26_IC2671300.htm","https://www.glassdoor.com/Reviews/ASUS-London-Reviews-EI_IE40093.0,4_IL.5,11_IC2671300.htm",resolved,,pool-location-id,2026-06-28T08:46:56.562081+00:00
ASUS,"Paddington, ENG",paddington eng,office-location,"Paddington, ENG","https://www.glassdoor.com/Location/All-Trend-Micro-Inc-Paddington-Office-Locations-EI_IE8983.4,19_IL.20,30_IC3527325.htm","https://www.glassdoor.com/Reviews/ASUS-Paddington-Reviews-EI_IE40093.0,4_IL.5,15_IC3527325.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:47:03.045770+00:00
ASUS,"Aliso, CA",aliso ca,office-location,"Aliso, CA","https://www.glassdoor.com/Location/All-Dell-Technologies-Aliso-Office-Locations-EI_IE1327.4,21_IL.22,27_IC3789361.htm","https://www.glassdoor.com/Reviews/ASUS-Aliso-Reviews-EI_IE40093.0,4_IL.5,10_IC3789361.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:47:18.896476+00:00
ASUS,"Bedford, MA",bedford ma,office-location,"Bedford, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Bedford-Office-Locations-EI_IE1327.4,21_IL.22,29_IC1154527.htm","https://www.glassdoor.com/Reviews/ASUS-Bedford-Reviews-EI_IE40093.0,4_IL.5,12_IC1154527.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:47:25.318250+00:00
ASUS,"Boston, MA",boston ma,office-location,"Boston, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Boston-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1154532.htm","https://www.glassdoor.com/Reviews/ASUS-Boston-Reviews-EI_IE40093.0,4_IL.5,11_IC1154532.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:47:32.092335+00:00
ASUS,"Boydton, VA",boydton va,office-location,"Boydton, VA","https://www.glassdoor.com/Location/All-Dell-Technologies-Boydton-Office-Locations-EI_IE1327.4,21_IL.22,29_IC1129623.htm","https://www.glassdoor.com/Reviews/ASUS-Boydton-Reviews-EI_IE40093.0,4_IL.5,12_IC1129623.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:47:38.615582+00:00
ASUS,"Cambridge, MA",cambridge ma,office-location,"Cambridge, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Cambridge-Office-Locations-EI_IE1327.4,21_IL.22,31_IC1154545.htm","https://www.glassdoor.com/Reviews/ASUS-Cambridge-Reviews-EI_IE40093.0,4_IL.5,14_IC1154545.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:47:44.847092+00:00
ASUS,"Canada, KY",canada ky,office-location,"Canada, KY","https://www.glassdoor.com/Location/All-Dell-Technologies-Canada-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1137126.htm","https://www.glassdoor.com/Reviews/ASUS-Canada-Reviews-EI_IE40093.0,4_IL.5,11_IC1137126.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:47:51.360917+00:00
ASUS,"Canton, MA",canton ma,office-location,"Canton, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Canton-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1154546.htm","https://www.glassdoor.com/Reviews/ASUS-Canton-Reviews-EI_IE40093.0,4_IL.5,11_IC1154546.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:47:57.760915+00:00
ASUS,"Cedar Park, TX",cedar park tx,office-location,"Cedar Park, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Cedar-Park-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139765.htm","https://www.glassdoor.com/Reviews/ASUS-Cedar-Park-Reviews-EI_IE40093.0,4_IL.5,15_IC1139765.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:48:04.599537+00:00
ASUS,"Framingham, MA",framingham ma,office-location,"Framingham, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Framingham-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1154571.htm","https://www.glassdoor.com/Reviews/ASUS-Framingham-Reviews-EI_IE40093.0,4_IL.5,15_IC1154571.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:48:11.316529+00:00
ASUS,"Franklin, MA",franklin ma,office-location,"Franklin, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Franklin-Office-Locations-EI_IE1327.4,21_IL.22,30_IC1154572.htm","https://www.glassdoor.com/Reviews/ASUS-Franklin-Reviews-EI_IE40093.0,4_IL.5,13_IC1154572.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:48:18.446418+00:00
ASUS,"Fuquay-Varina, NC",fuquay varina nc,office-location,"Fuquay-Varina, NC","https://www.glassdoor.com/Location/All-Dell-Technologies-Fuquay-Varina-Office-Locations-EI_IE1327.4,21_IL.22,35_IC3757296.htm","https://www.glassdoor.com/Reviews/ASUS-Fuquay-Varina-Reviews-EI_IE40093.0,4_IL.5,18_IC3757296.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:48:25.848884+00:00
ASUS,"Georgetown, TX",georgetown tx,office-location,"Georgetown, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Georgetown-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139774.htm","https://www.glassdoor.com/Reviews/ASUS-Georgetown-Reviews-EI_IE40093.0,4_IL.5,15_IC1139774.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:48:32.052309+00:00
ASUS,"Hopkinton, MA",hopkinton ma,office-location,"Hopkinton, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Hopkinton-Office-Locations-EI_IE1327.4,21_IL.22,31_IC1154589.htm","https://www.glassdoor.com/Reviews/ASUS-Hopkinton-Reviews-EI_IE40093.0,4_IL.5,14_IC1154589.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:48:38.926994+00:00
ASUS,"India, TX",india tx,office-location,"India, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-India-Office-Locations-EI_IE1327.4,21_IL.22,27_IC3759223.htm","https://www.glassdoor.com/Reviews/ASUS-India-Reviews-EI_IE40093.0,4_IL.5,10_IC3759223.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:48:45.733177+00:00
ASUS,"Land O' Lakes, FL",land o lakes fl,office-location,"Land O' Lakes, FL","https://www.glassdoor.com/Location/All-Dell-Technologies-Land-O-Lakes-Office-Locations-EI_IE1327.4,21_IL.22,34_IC3817049.htm","https://www.glassdoor.com/Reviews/ASUS-Land-O-Lakes-Reviews-EI_IE40093.0,4_IL.5,17_IC3817049.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:48:52.052082+00:00
ASUS,"Leander, TX",leander tx,office-location,"Leander, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Leander-Office-Locations-EI_IE1327.4,21_IL.22,29_IC1139779.htm","https://www.glassdoor.com/Reviews/ASUS-Leander-Reviews-EI_IE40093.0,4_IL.5,12_IC1139779.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:48:57.945974+00:00
ASUS,"Pflugerville, TX",pflugerville tx,office-location,"Pflugerville, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Pflugerville-Office-Locations-EI_IE1327.4,21_IL.22,34_IC1139790.htm","https://www.glassdoor.com/Reviews/ASUS-Pflugerville-Reviews-EI_IE40093.0,4_IL.5,17_IC1139790.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:49:04.363844+00:00
ASUS,"Quincy, MA",quincy ma,office-location,"Quincy, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Quincy-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1154667.htm","https://www.glassdoor.com/Reviews/ASUS-Quincy-Reviews-EI_IE40093.0,4_IL.5,11_IC1154667.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:49:10.676595+00:00
ASUS,"Round Rock, TX",round rock tx,office-location,"Round Rock, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Round-Rock-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139794.htm","https://www.glassdoor.com/Reviews/ASUS-Round-Rock-Reviews-EI_IE40093.0,4_IL.5,15_IC1139794.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:49:17.223599+00:00
ASUS,"San Marcos, TX",san marcos tx,office-location,"San Marcos, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-San-Marcos-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139795.htm","https://www.glassdoor.com/Reviews/ASUS-San-Marcos-Reviews-EI_IE40093.0,4_IL.5,15_IC1139795.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:49:24.123802+00:00
ASUS,"Satellite Beach, FL",satellite beach fl,office-location,"Satellite Beach, FL","https://www.glassdoor.com/Location/All-Dell-Technologies-Satellite-Beach-Office-Locations-EI_IE1327.4,21_IL.22,37_IC1154294.htm","https://www.glassdoor.com/Reviews/ASUS-Satellite-Beach-Reviews-EI_IE40093.0,4_IL.5,20_IC1154294.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:49:40.709298+00:00
ASUS,"Wellesley, MA",wellesley ma,office-location,"Wellesley, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Wellesley-Office-Locations-EI_IE1327.4,21_IL.22,31_IC1154708.htm","https://www.glassdoor.com/Reviews/ASUS-Wellesley-Reviews-EI_IE40093.0,4_IL.5,14_IC1154708.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:49:46.765639+00:00
ASUS,"Domlur, KA",domlur ka,office-location,"Domlur, KA","https://www.glassdoor.com/Location/All-Dell-Technologies-Domlur-Office-Locations-EI_IE1327.4,21_IL.22,28_IC4470560.htm","https://www.glassdoor.com/Reviews/ASUS-Domlur-Reviews-EI_IE40093.0,4_IL.5,11_IC4470560.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:49:52.942318+00:00
ASUS,"Chicago, IL",chicago il,office-location,"Chicago, IL","https://www.glassdoor.com/Location/All-Lenovo-Chicago-Office-Locations-EI_IE8034.4,10_IL.11,18_IC1128808.htm","https://www.glassdoor.com/Reviews/ASUS-Chicago-Reviews-EI_IE40093.0,4_IL.5,12_IC1128808.htm",resolved,,pool-location-id,2026-06-28T08:49:59.316014+00:00
ASUS,"Morrisville, NC",morrisville nc,office-location,"Morrisville, NC","https://www.glassdoor.com/Location/All-Lenovo-Morrisville-Office-Locations-EI_IE8034.4,10_IL.11,22_IC1138956.htm","https://www.glassdoor.com/Reviews/ASUS-Morrisville-Reviews-EI_IE40093.0,4_IL.5,16_IC1138956.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:50:06.201841+00:00
ASUS,"Bratislava, 02",bratislava 02,office-location,"Bratislava, 02","https://www.glassdoor.com/Location/All-Lenovo-Bratislava-Office-Locations-EI_IE8034.4,10_IL.11,21_IC2907054.htm","https://www.glassdoor.com/Reviews/ASUS-Bratislava-Reviews-EI_IE40093.0,4_IL.5,15_IC2907054.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:50:12.107067+00:00
ASUS,"Stuttgart, BW",stuttgart bw,office-location,"Stuttgart, BW","https://www.glassdoor.com/Location/All-Lenovo-Stuttgart-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2507190.htm","https://www.glassdoor.com/Reviews/ASUS-Stuttgart-Reviews-EI_IE40093.0,4_IL.5,14_IC2507190.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:50:24.067673+00:00
ASUS,"Beijing, 22",beijing 22,office-location,"Beijing, 22","https://www.glassdoor.com/Location/All-Lenovo-Beijing-Office-Locations-EI_IE8034.4,10_IL.11,18_IC2398510.htm","https://www.glassdoor.com/Reviews/ASUS-Beijing-Reviews-EI_IE40093.0,4_IL.5,12_IC2398510.htm",resolved,,pool-location-id,2026-06-28T08:50:31.527199+00:00
ASUS,"Changping, 22",changping 22,office-location,"Changping, 22","https://www.glassdoor.com/Location/All-Lenovo-Changping-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2405661.htm","https://www.glassdoor.com/Reviews/ASUS-Changping-Reviews-EI_IE40093.0,4_IL.5,14_IC2405661.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:50:38.441003+00:00
ASUS,"Haidian, 22",haidian 22,office-location,"Haidian, 22","https://www.glassdoor.com/Location/All-Lenovo-Haidian-Office-Locations-EI_IE8034.4,10_IL.11,18_IC2405685.htm","https://www.glassdoor.com/Reviews/ASUS-Haidian-Reviews-EI_IE40093.0,4_IL.5,12_IC2405685.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:50:44.351878+00:00
ASUS,Hong Kong,hong kong,office-location,Hong Kong,"https://www.glassdoor.com/Location/All-Lenovo-Hong-Kong-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2308631.htm","https://www.glassdoor.com/Reviews/ASUS-Hong-Kong-Reviews-EI_IE40093.0,4_IL.5,14_IC2308631.htm",resolved,,pool-location-id,2026-06-28T08:50:52.517744+00:00
ASUS,"Shenzhenzhen, 02",shenzhenzhen 02,office-location,"Shenzhenzhen, 02","https://www.glassdoor.com/Location/All-Lenovo-Shenzhenzhen-Office-Locations-EI_IE8034.4,10_IL.11,23_IC2441398.htm","https://www.glassdoor.com/Reviews/ASUS-Shenzhenzhen-Reviews-EI_IE40093.0,4_IL.5,17_IC2441398.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:50:59.360570+00:00
ASUS,"Xiamen, 07",xiamen 07,office-location,"Xiamen, 07","https://www.glassdoor.com/Location/All-Lenovo-Xiamen-Office-Locations-EI_IE8034.4,10_IL.11,17_IC2564138.htm","https://www.glassdoor.com/Reviews/ASUS-Xiamen-Reviews-EI_IE40093.0,4_IL.5,11_IC2564138.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:51:07.106797+00:00
ASUS,"Buenos Aires, C",buenos aires c,office-location,"Buenos Aires, C","https://www.glassdoor.com/Location/All-Lenovo-Buenos-Aires-Office-Locations-EI_IE8034.4,10_IL.11,23_IC2242084.htm","https://www.glassdoor.com/Reviews/ASUS-Buenos-Aires-Reviews-EI_IE40093.0,4_IL.5,17_IC2242084.htm",resolved,,pool-location-id,2026-06-28T08:51:12.999267+00:00
ASUS,"Campinas, SP",campinas sp,office-location,"Campinas, SP","https://www.glassdoor.com/Location/All-Lenovo-Campinas-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2490130.htm","https://www.glassdoor.com/Reviews/ASUS-Campinas-Reviews-EI_IE40093.0,4_IL.5,13_IC2490130.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:51:19.396549+00:00
ASUS,"Indaiatuba, SP",indaiatuba sp,office-location,"Indaiatuba, SP","https://www.glassdoor.com/Location/All-Lenovo-Indaiatuba-Office-Locations-EI_IE8034.4,10_IL.11,21_IC2480058.htm","https://www.glassdoor.com/Reviews/ASUS-Indaiatuba-Reviews-EI_IE40093.0,4_IL.5,15_IC2480058.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:51:30.769169+00:00
ASUS,"Itu, SP",itu sp,office-location,"Itu, SP","https://www.glassdoor.com/Location/All-Lenovo-Itu-Office-Locations-EI_IE8034.4,10_IL.11,14_IC2490672.htm","https://www.glassdoor.com/Reviews/ASUS-Itu-Reviews-EI_IE40093.0,4_IL.5,8_IC2490672.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:51:38.409042+00:00
ASUS,"Martínez, B",mart nez b,office-location,"Martínez, B","https://www.glassdoor.com/Location/All-Lenovo-Martínez-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2207815.htm","https://www.glassdoor.com/Reviews/ASUS-Mart%C3%ADnez-Reviews-EI_IE40093.0,4_IL.5,13_IC2207815.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:51:45.596555+00:00
ASUS,"Sorocaba, SP",sorocaba sp,office-location,"Sorocaba, SP","https://www.glassdoor.com/Location/All-Lenovo-Sorocaba-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2475809.htm","https://www.glassdoor.com/Reviews/ASUS-Sorocaba-Reviews-EI_IE40093.0,4_IL.5,13_IC2475809.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:51:51.656429+00:00
ASUS,"Vicente López, B",vicente l pez b,office-location,"Vicente López, B","https://www.glassdoor.com/Location/All-Lenovo-Vicente-López-Office-Locations-EI_IE8034.4,10_IL.11,24_IC2211608.htm","https://www.glassdoor.com/Reviews/ASUS-Vicente-L%C3%B3pez-Reviews-EI_IE40093.0,4_IL.5,18_IC2211608.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:51:58.239564+00:00
